商品ID,公開ステータス(ID),商品名,ショップ用メモ欄,商品説明(一覧),商品説明(詳細),検索ワード,フリーエリア,商品削除フラグ,商品画像,商品カテゴリ(ID),タグ(ID),商品種別(ID),規格分類1(ID),規格分類2(ID),発送日目安(ID),商品コード,在庫数,在庫数無制限フラグ,販売制限数,通常価格,販売価格,送料,商品規格削除フラグ,カラー,素材
290,1,フェイスタオル（オデット）,,,,,"<div><strong><span style=""font-size: xx-large;"">可愛いオデットのフェイスタオル</span></strong></div>
<div></div>
<div>
<div>バレエレッスンにぴったり<img title=""note"" src=""https://tiara-collection.com/mt5/mt-static/plugins/CKEditor/ckeditor/plugins/mobilepictogram/images/note.gif"" alt=""note"" /></div>
<div></div>
<div>パステルカラーの上品なシャーリングタオルに</div>
<div>ティアラオリジナル刺繍<img title=""shine"" src=""https://tiara-collection.com/mt5/mt-static/plugins/CKEditor/ckeditor/plugins/mobilepictogram/images/shine.gif"" alt=""shine"" /></div>
<div></div>
<div><strong>カラー：グリーン・ブルー・ピンク・イエロー</strong></div>
<div></div>
<div>★名入れご希望の場合は、<strong>「名入れ」を一緒にカートに入れてご購入下さい！</strong></div>
<div></div>
<div>
<div><img title=""flair"" src=""https://tiara-collection.com/mt5/mt-static/plugins/CKEditor/ckeditor/plugins/mobilepictogram/images/flair.gif"" alt=""flair"" />名入れ刺繍ご希望の方は</div>
<div>備考欄に<strong>アルファベット</strong>でお間違えのないように</div>
<div>記載をお願いいたします。</div>
<div>※ひらがなや漢字はお受けいたしかねます。</div>
<div>※の名入れ刺繍カラーはお任せ下さい。</div>
<div></div>
<div>ギフト、お返し、楽屋見舞いにピッタリ<img title=""ribbon"" src=""https://tiara-collection.com/mt5/mt-static/plugins/CKEditor/ckeditor/plugins/mobilepictogram/images/ribbon.gif"" alt=""ribbon"" /></div>
<div>無料ギフト包装いたします<img title=""present"" src=""https://tiara-collection.com/mt5/mt-static/plugins/CKEditor/ckeditor/plugins/mobilepictogram/images/present.gif"" alt=""present"" /></div>
<div></div>
<div>ご不明な点はお気軽にお問い合わせください！</div>
<div></div>
<div></div>
<div>
<div>その他のオリジナル刺繍商品はコチラ ⇒ <a href=""https://tiara-collection.com/shop/shop.cgi?class=18&keyword=&superkey=1&FF=0&order=&pic_only=""><strong>名入れ刺繍グッズ</strong></a></div>
</div>
</div>
</div>
<div></div>
<div>★メール便ＯＫ</div>
<div></div>
<div>おそろいのグッズはコチラ↓</div>
<div></div>
<div><a href=""https://tiara-collection.com/shop/shop.cgi?order=&class=13&keyword=&FF=0&price_sort=&pic_only=&mode=p_wide&id=782&superkey=1""><img class=""mt-image-none"" src=""https://tiara-collection.com/blog/images/Ｔシャツオデット1.jpg"" alt=""Ｔシャツオデット1.jpg"" /></a></div>
<div>Ｔシャツ</div>
<div></div>
<div><a href=""https://tiara-collection.com/shop/shop.cgi?order=&class=all&keyword=%83I%83f%83b%83g&FF=0&price_sort=&pic_only=&mode=p_wide&id=593&superkey=1""><img class=""mt-image-none"" src=""https://tiara-collection.com/blog/images/オデット刺繍3.jpg"" alt=""オデット刺繍3.jpg"" /></a></div>
<div>タオルハンカチ</div>
<div></div>
<div><a href=""https://tiara-collection.com/shop/shop.cgi?order=&class=all&keyword=%83I%83f%83b%83g&FF=0&price_sort=&pic_only=&mode=p_wide&id=773&superkey=1""><img class=""mt-image-none"" src=""https://tiara-collection.com/blog/images/ガーゼシューズバッグS オデット1.jpg"" alt=""ガーゼシューズバッグS オデット1.jpg"" /></a></div>",0,"783.jpg,783p1.jpg,783p2.jpg,783p3.jpg,783p4.jpg,783p5.jpg",17,,1,169,174,3,FT-OD,,1,,,900,,0,,
302,1,ギャザースカート ブラックベース,,,,,"<strong>ふんわり可愛いギャザースカート</strong>

ちいさなバレリーナにぴったりの
ふわふわ可愛いスカートです。
たっぷりのボリュームとサイドのリボンでとっても華やか。

ウエスト部分にゴムが入っており
レオタードの上から履くだけでＯＫ♪

繊細で光沢のあるトリコット素材。

スカート長さ SS：約２０㎝、S：約２７㎝


※DM便対象商品",0,"462.jpg,462p1.jpg,462p2.jpg,462p4.jpg,462p5.jpg,462p6.jpg,462p8.jpg",9,,1,60,75,3,10-305-SS-BLK-WHI,,1,,,4400,,0,,
302,1,ギャザースカート ブラックベース,,,,,"<strong>ふんわり可愛いギャザースカート</strong>

ちいさなバレリーナにぴったりの
ふわふわ可愛いスカートです。
たっぷりのボリュームとサイドのリボンでとっても華やか。

ウエスト部分にゴムが入っており
レオタードの上から履くだけでＯＫ♪

繊細で光沢のあるトリコット素材。

スカート長さ SS：約２０㎝、S：約２７㎝


※DM便対象商品",0,"462.jpg,462p1.jpg,462p2.jpg,462p4.jpg,462p5.jpg,462p6.jpg,462p8.jpg",9,,1,60,76,3,10-305-SS-BLK-WHI,,1,,,4400,,0,,
302,1,ギャザースカート ブラックベース,,,,,"<strong>ふんわり可愛いギャザースカート</strong>

ちいさなバレリーナにぴったりの
ふわふわ可愛いスカートです。
たっぷりのボリュームとサイドのリボンでとっても華やか。

ウエスト部分にゴムが入っており
レオタードの上から履くだけでＯＫ♪

繊細で光沢のあるトリコット素材。

スカート長さ SS：約２０㎝、S：約２７㎝


※DM便対象商品",0,"462.jpg,462p1.jpg,462p2.jpg,462p4.jpg,462p5.jpg,462p6.jpg,462p8.jpg",9,,1,61,75,3,10-305-SS-BLK-WHI,,1,,,4400,,0,,
302,1,ギャザースカート ブラックベース,,,,,"<strong>ふんわり可愛いギャザースカート</strong>

ちいさなバレリーナにぴったりの
ふわふわ可愛いスカートです。
たっぷりのボリュームとサイドのリボンでとっても華やか。

ウエスト部分にゴムが入っており
レオタードの上から履くだけでＯＫ♪

繊細で光沢のあるトリコット素材。

スカート長さ SS：約２０㎝、S：約２７㎝


※DM便対象商品",0,"462.jpg,462p1.jpg,462p2.jpg,462p4.jpg,462p5.jpg,462p6.jpg,462p8.jpg",9,,1,61,76,3,10-305-SS-BLK-WHI,,1,,,4400,,0,,
317,1,エアリーリボンスカート（ドット ラベンダー）,,,,,"パワーネットだけでできた 軽いスカート
“エアリーリボンスカート”

<strong>限定素材 ドットの地模様がキュート</strong><img title=""heart"" src=""https://tiara-collection.com/img/icons/heart.gif"" alt=""heart"" />

ソフトで伸縮性の良いパワーネットは丈夫でシワになりにくく、とっても機能的。
ウエストにも無理なくフィットします。

リボンを結んだ状態で着脱できます<img title=""ribbon"" src=""https://tiara-collection.com/img/icons/ribbon.gif"" alt=""ribbon"" />

<img class=""mt-image-none"" src=""https://tiara-collection.com/img/products/%E3%82%A8%E3%82%A2%E3%83%AA%E3%83%BC%E3%83%AA%E3%83%9C%E3%83%B3%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%88-PNK-4.jpg"" alt=""エアリーリボンスカート-PNK-4.jpg"" />

ほどよい透け感のさらっとシンプルな全円フレアースカート。

回るとキレイに広がります。


サイズ：ベルト部分下からのスカート丈
S：25㎝（130㎝～140㎝）
M：30㎝（140㎝～150㎝）
L：35㎝（150㎝～160㎝）
大人：大人S～Mサイズ対応
※（）内は身長の目安。
ウエストより少し下がりますので、実際のサイズより長く感じます。

おそろいのレオタードとコーディネートして、さらにオシャレ度UP<img title=""up"" src=""https://tiara-collection.com/img/icons/up.gif"" alt=""up"" />

DM便対応商品です",0,"758.jpg,758p1.jpg,758p2.jpg,758p3.jpg,758p4.jpg",9,,1,54,,3,14-301-DLAV,,1,,,3900,,0,,
317,1,エアリーリボンスカート（ドット ラベンダー）,,,,,"パワーネットだけでできた 軽いスカート
“エアリーリボンスカート”

<strong>限定素材 ドットの地模様がキュート</strong><img title=""heart"" src=""https://tiara-collection.com/img/icons/heart.gif"" alt=""heart"" />

ソフトで伸縮性の良いパワーネットは丈夫でシワになりにくく、とっても機能的。
ウエストにも無理なくフィットします。

リボンを結んだ状態で着脱できます<img title=""ribbon"" src=""https://tiara-collection.com/img/icons/ribbon.gif"" alt=""ribbon"" />

<img class=""mt-image-none"" src=""https://tiara-collection.com/img/products/%E3%82%A8%E3%82%A2%E3%83%AA%E3%83%BC%E3%83%AA%E3%83%9C%E3%83%B3%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%88-PNK-4.jpg"" alt=""エアリーリボンスカート-PNK-4.jpg"" />

ほどよい透け感のさらっとシンプルな全円フレアースカート。

回るとキレイに広がります。


サイズ：ベルト部分下からのスカート丈
S：25㎝（130㎝～140㎝）
M：30㎝（140㎝～150㎝）
L：35㎝（150㎝～160㎝）
大人：大人S～Mサイズ対応
※（）内は身長の目安。
ウエストより少し下がりますので、実際のサイズより長く感じます。

おそろいのレオタードとコーディネートして、さらにオシャレ度UP<img title=""up"" src=""https://tiara-collection.com/img/icons/up.gif"" alt=""up"" />

DM便対応商品です",0,"758.jpg,758p1.jpg,758p2.jpg,758p3.jpg,758p4.jpg",9,,1,55,,3,14-301-DLAV,,1,,,4200,,0,,
317,1,エアリーリボンスカート（ドット ラベンダー）,,,,,"パワーネットだけでできた 軽いスカート
“エアリーリボンスカート”

<strong>限定素材 ドットの地模様がキュート</strong><img title=""heart"" src=""https://tiara-collection.com/img/icons/heart.gif"" alt=""heart"" />

ソフトで伸縮性の良いパワーネットは丈夫でシワになりにくく、とっても機能的。
ウエストにも無理なくフィットします。

リボンを結んだ状態で着脱できます<img title=""ribbon"" src=""https://tiara-collection.com/img/icons/ribbon.gif"" alt=""ribbon"" />

<img class=""mt-image-none"" src=""https://tiara-collection.com/img/products/%E3%82%A8%E3%82%A2%E3%83%AA%E3%83%BC%E3%83%AA%E3%83%9C%E3%83%B3%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%88-PNK-4.jpg"" alt=""エアリーリボンスカート-PNK-4.jpg"" />

ほどよい透け感のさらっとシンプルな全円フレアースカート。

回るとキレイに広がります。


サイズ：ベルト部分下からのスカート丈
S：25㎝（130㎝～140㎝）
M：30㎝（140㎝～150㎝）
L：35㎝（150㎝～160㎝）
大人：大人S～Mサイズ対応
※（）内は身長の目安。
ウエストより少し下がりますので、実際のサイズより長く感じます。

おそろいのレオタードとコーディネートして、さらにオシャレ度UP<img title=""up"" src=""https://tiara-collection.com/img/icons/up.gif"" alt=""up"" />

DM便対応商品です",0,"758.jpg,758p1.jpg,758p2.jpg,758p3.jpg,758p4.jpg",9,,1,56,,3,14-301-DLAV,,1,,,4500,,0,,
317,1,エアリーリボンスカート（ドット ラベンダー）,,,,,"パワーネットだけでできた 軽いスカート
“エアリーリボンスカート”

<strong>限定素材 ドットの地模様がキュート</strong><img title=""heart"" src=""https://tiara-collection.com/img/icons/heart.gif"" alt=""heart"" />

ソフトで伸縮性の良いパワーネットは丈夫でシワになりにくく、とっても機能的。
ウエストにも無理なくフィットします。

リボンを結んだ状態で着脱できます<img title=""ribbon"" src=""https://tiara-collection.com/img/icons/ribbon.gif"" alt=""ribbon"" />

<img class=""mt-image-none"" src=""https://tiara-collection.com/img/products/%E3%82%A8%E3%82%A2%E3%83%AA%E3%83%BC%E3%83%AA%E3%83%9C%E3%83%B3%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%88-PNK-4.jpg"" alt=""エアリーリボンスカート-PNK-4.jpg"" />

ほどよい透け感のさらっとシンプルな全円フレアースカート。

回るとキレイに広がります。


サイズ：ベルト部分下からのスカート丈
S：25㎝（130㎝～140㎝）
M：30㎝（140㎝～150㎝）
L：35㎝（150㎝～160㎝）
大人：大人S～Mサイズ対応
※（）内は身長の目安。
ウエストより少し下がりますので、実際のサイズより長く感じます。

おそろいのレオタードとコーディネートして、さらにオシャレ度UP<img title=""up"" src=""https://tiara-collection.com/img/icons/up.gif"" alt=""up"" />

DM便対応商品です",0,"758.jpg,758p1.jpg,758p2.jpg,758p3.jpg,758p4.jpg",9,,1,57,,3,14-301-DLAV,,1,,,4900,,0,,
315,1,エアリースカート ベージュピンク,,,,,"パワーネットだけでできた 軽いスカート
その名も “エアリースカート”

伸縮性の良いパワーネットは丈夫でシワになりにくく、とっても機能的。
ウエストにも無理なくフィットします。

ほどよい透け感のさらっとシンプルな全円フレアースカート。

回るとキレイに広がります。

少し落ち着いたベージュピンクのパワーネット。
同色のピンク系はもちろん、ブラウンレオタードにも相性抜群☆
大人の方にもオススメです。


サイズ：ベルト部分下からのスカート丈
S：25㎝（130㎝～140㎝）
M：30㎝（140㎝～150㎝）
L：35㎝（150㎝～160㎝）
大人：大人S～Mサイズ対応
※（）内は身長の目安。
ウエストより少し下がりますので、実際のサイズより長く感じます。

DM便対応商品です",0,"749.jpg,749p1.jpg,749p2.jpg,749p3.jpg,749p4.jpg,749p5.jpg,749p6.jpg,749p7.jpg,749p8.jpg,749p9.jpg,749p0.jpg",9,,1,54,,3,10-309-BPNK,,1,,,3400,,0,,
315,1,エアリースカート ベージュピンク,,,,,"パワーネットだけでできた 軽いスカート
その名も “エアリースカート”

伸縮性の良いパワーネットは丈夫でシワになりにくく、とっても機能的。
ウエストにも無理なくフィットします。

ほどよい透け感のさらっとシンプルな全円フレアースカート。

回るとキレイに広がります。

少し落ち着いたベージュピンクのパワーネット。
同色のピンク系はもちろん、ブラウンレオタードにも相性抜群☆
大人の方にもオススメです。


サイズ：ベルト部分下からのスカート丈
S：25㎝（130㎝～140㎝）
M：30㎝（140㎝～150㎝）
L：35㎝（150㎝～160㎝）
大人：大人S～Mサイズ対応
※（）内は身長の目安。
ウエストより少し下がりますので、実際のサイズより長く感じます。

DM便対応商品です",0,"749.jpg,749p1.jpg,749p2.jpg,749p3.jpg,749p4.jpg,749p5.jpg,749p6.jpg,749p7.jpg,749p8.jpg,749p9.jpg,749p0.jpg",9,,1,55,,3,10-309-BPNK,,1,,,3700,,0,,
315,1,エアリースカート ベージュピンク,,,,,"パワーネットだけでできた 軽いスカート
その名も “エアリースカート”

伸縮性の良いパワーネットは丈夫でシワになりにくく、とっても機能的。
ウエストにも無理なくフィットします。

ほどよい透け感のさらっとシンプルな全円フレアースカート。

回るとキレイに広がります。

少し落ち着いたベージュピンクのパワーネット。
同色のピンク系はもちろん、ブラウンレオタードにも相性抜群☆
大人の方にもオススメです。


サイズ：ベルト部分下からのスカート丈
S：25㎝（130㎝～140㎝）
M：30㎝（140㎝～150㎝）
L：35㎝（150㎝～160㎝）
大人：大人S～Mサイズ対応
※（）内は身長の目安。
ウエストより少し下がりますので、実際のサイズより長く感じます。

DM便対応商品です",0,"749.jpg,749p1.jpg,749p2.jpg,749p3.jpg,749p4.jpg,749p5.jpg,749p6.jpg,749p7.jpg,749p8.jpg,749p9.jpg,749p0.jpg",9,,1,56,,3,10-309-BPNK,,1,,,4000,,0,,
315,1,エアリースカート ベージュピンク,,,,,"パワーネットだけでできた 軽いスカート
その名も “エアリースカート”

伸縮性の良いパワーネットは丈夫でシワになりにくく、とっても機能的。
ウエストにも無理なくフィットします。

ほどよい透け感のさらっとシンプルな全円フレアースカート。

回るとキレイに広がります。

少し落ち着いたベージュピンクのパワーネット。
同色のピンク系はもちろん、ブラウンレオタードにも相性抜群☆
大人の方にもオススメです。


サイズ：ベルト部分下からのスカート丈
S：25㎝（130㎝～140㎝）
M：30㎝（140㎝～150㎝）
L：35㎝（150㎝～160㎝）
大人：大人S～Mサイズ対応
※（）内は身長の目安。
ウエストより少し下がりますので、実際のサイズより長く感じます。

DM便対応商品です",0,"749.jpg,749p1.jpg,749p2.jpg,749p3.jpg,749p4.jpg,749p5.jpg,749p6.jpg,749p7.jpg,749p8.jpg,749p9.jpg,749p0.jpg",9,,1,57,,3,10-309-BPNK,,1,,,4400,,0,,
364,1,セレクトフロントタイトップス ブラック,,,,,"<strong>ブラックカラーのフロントタイトップスに
お好みのカラーの縁取りをセレクト</strong>

縁取り（巻きロック）のカラーをお好みでセレクト☆
ちょっと嬉しいフロントタイトップスです。

コットン１００％の上質な国産生地を使用しています。
ソフトな肌触り。

フロントで結ぶタイプなので、体型に合わせて多少のサイズ調節可能です。

レオタードのカラーに合わせたり、
<a href=""https://tiara-collection.com/products/list?category_id=12""><span style=""text-decoration: underline;""><strong>パンツやレッグウォーマー</strong></span></a>とおそろいでコーディネートすると
とってもキュート♪

※画像のレオタード・パンツ等は商品に含まれておりません。
※選択肢に無いカラーをご希望の方はご相談ください。",0,"62.jpg,62p1.jpg,62p2.jpg,62p3.jpg,62p4.jpg","10,12",,1,77,92,3,03-204-BLK,,1,,,3900,,0,,
364,1,セレクトフロントタイトップス ブラック,,,,,"<strong>ブラックカラーのフロントタイトップスに
お好みのカラーの縁取りをセレクト</strong>

縁取り（巻きロック）のカラーをお好みでセレクト☆
ちょっと嬉しいフロントタイトップスです。

コットン１００％の上質な国産生地を使用しています。
ソフトな肌触り。

フロントで結ぶタイプなので、体型に合わせて多少のサイズ調節可能です。

レオタードのカラーに合わせたり、
<a href=""https://tiara-collection.com/products/list?category_id=12""><span style=""text-decoration: underline;""><strong>パンツやレッグウォーマー</strong></span></a>とおそろいでコーディネートすると
とってもキュート♪

※画像のレオタード・パンツ等は商品に含まれておりません。
※選択肢に無いカラーをご希望の方はご相談ください。",0,"62.jpg,62p1.jpg,62p2.jpg,62p3.jpg,62p4.jpg","10,12",,1,77,93,3,03-204-BLK,,1,,,3900,,0,,
364,1,セレクトフロントタイトップス ブラック,,,,,"<strong>ブラックカラーのフロントタイトップスに
お好みのカラーの縁取りをセレクト</strong>

縁取り（巻きロック）のカラーをお好みでセレクト☆
ちょっと嬉しいフロントタイトップスです。

コットン１００％の上質な国産生地を使用しています。
ソフトな肌触り。

フロントで結ぶタイプなので、体型に合わせて多少のサイズ調節可能です。

レオタードのカラーに合わせたり、
<a href=""https://tiara-collection.com/products/list?category_id=12""><span style=""text-decoration: underline;""><strong>パンツやレッグウォーマー</strong></span></a>とおそろいでコーディネートすると
とってもキュート♪

※画像のレオタード・パンツ等は商品に含まれておりません。
※選択肢に無いカラーをご希望の方はご相談ください。",0,"62.jpg,62p1.jpg,62p2.jpg,62p3.jpg,62p4.jpg","10,12",,1,77,94,3,03-204-BLK,,1,,,3900,,0,,
364,1,セレクトフロントタイトップス ブラック,,,,,"<strong>ブラックカラーのフロントタイトップスに
お好みのカラーの縁取りをセレクト</strong>

縁取り（巻きロック）のカラーをお好みでセレクト☆
ちょっと嬉しいフロントタイトップスです。

コットン１００％の上質な国産生地を使用しています。
ソフトな肌触り。

フロントで結ぶタイプなので、体型に合わせて多少のサイズ調節可能です。

レオタードのカラーに合わせたり、
<a href=""https://tiara-collection.com/products/list?category_id=12""><span style=""text-decoration: underline;""><strong>パンツやレッグウォーマー</strong></span></a>とおそろいでコーディネートすると
とってもキュート♪

※画像のレオタード・パンツ等は商品に含まれておりません。
※選択肢に無いカラーをご希望の方はご相談ください。",0,"62.jpg,62p1.jpg,62p2.jpg,62p3.jpg,62p4.jpg","10,12",,1,77,95,3,03-204-BLK,,1,,,3900,,0,,
364,1,セレクトフロントタイトップス ブラック,,,,,"<strong>ブラックカラーのフロントタイトップスに
お好みのカラーの縁取りをセレクト</strong>

縁取り（巻きロック）のカラーをお好みでセレクト☆
ちょっと嬉しいフロントタイトップスです。

コットン１００％の上質な国産生地を使用しています。
ソフトな肌触り。

フロントで結ぶタイプなので、体型に合わせて多少のサイズ調節可能です。

レオタードのカラーに合わせたり、
<a href=""https://tiara-collection.com/products/list?category_id=12""><span style=""text-decoration: underline;""><strong>パンツやレッグウォーマー</strong></span></a>とおそろいでコーディネートすると
とってもキュート♪

※画像のレオタード・パンツ等は商品に含まれておりません。
※選択肢に無いカラーをご希望の方はご相談ください。",0,"62.jpg,62p1.jpg,62p2.jpg,62p3.jpg,62p4.jpg","10,12",,1,77,97,3,03-204-BLK,,1,,,3900,,0,,
364,1,セレクトフロントタイトップス ブラック,,,,,"<strong>ブラックカラーのフロントタイトップスに
お好みのカラーの縁取りをセレクト</strong>

縁取り（巻きロック）のカラーをお好みでセレクト☆
ちょっと嬉しいフロントタイトップスです。

コットン１００％の上質な国産生地を使用しています。
ソフトな肌触り。

フロントで結ぶタイプなので、体型に合わせて多少のサイズ調節可能です。

レオタードのカラーに合わせたり、
<a href=""https://tiara-collection.com/products/list?category_id=12""><span style=""text-decoration: underline;""><strong>パンツやレッグウォーマー</strong></span></a>とおそろいでコーディネートすると
とってもキュート♪

※画像のレオタード・パンツ等は商品に含まれておりません。
※選択肢に無いカラーをご希望の方はご相談ください。",0,"62.jpg,62p1.jpg,62p2.jpg,62p3.jpg,62p4.jpg","10,12",,1,77,98,3,03-204-BLK,,1,,,3900,,0,,
364,1,セレクトフロントタイトップス ブラック,,,,,"<strong>ブラックカラーのフロントタイトップスに
お好みのカラーの縁取りをセレクト</strong>

縁取り（巻きロック）のカラーをお好みでセレクト☆
ちょっと嬉しいフロントタイトップスです。

コットン１００％の上質な国産生地を使用しています。
ソフトな肌触り。

フロントで結ぶタイプなので、体型に合わせて多少のサイズ調節可能です。

レオタードのカラーに合わせたり、
<a href=""https://tiara-collection.com/products/list?category_id=12""><span style=""text-decoration: underline;""><strong>パンツやレッグウォーマー</strong></span></a>とおそろいでコーディネートすると
とってもキュート♪

※画像のレオタード・パンツ等は商品に含まれておりません。
※選択肢に無いカラーをご希望の方はご相談ください。",0,"62.jpg,62p1.jpg,62p2.jpg,62p3.jpg,62p4.jpg","10,12",,1,77,99,3,03-204-BLK,,1,,,3900,,0,,
364,1,セレクトフロントタイトップス ブラック,,,,,"<strong>ブラックカラーのフロントタイトップスに
お好みのカラーの縁取りをセレクト</strong>

縁取り（巻きロック）のカラーをお好みでセレクト☆
ちょっと嬉しいフロントタイトップスです。

コットン１００％の上質な国産生地を使用しています。
ソフトな肌触り。

フロントで結ぶタイプなので、体型に合わせて多少のサイズ調節可能です。

レオタードのカラーに合わせたり、
<a href=""https://tiara-collection.com/products/list?category_id=12""><span style=""text-decoration: underline;""><strong>パンツやレッグウォーマー</strong></span></a>とおそろいでコーディネートすると
とってもキュート♪

※画像のレオタード・パンツ等は商品に含まれておりません。
※選択肢に無いカラーをご希望の方はご相談ください。",0,"62.jpg,62p1.jpg,62p2.jpg,62p3.jpg,62p4.jpg","10,12",,1,77,100,3,03-204-BLK,,1,,,3900,,0,,
364,1,セレクトフロントタイトップス ブラック,,,,,"<strong>ブラックカラーのフロントタイトップスに
お好みのカラーの縁取りをセレクト</strong>

縁取り（巻きロック）のカラーをお好みでセレクト☆
ちょっと嬉しいフロントタイトップスです。

コットン１００％の上質な国産生地を使用しています。
ソフトな肌触り。

フロントで結ぶタイプなので、体型に合わせて多少のサイズ調節可能です。

レオタードのカラーに合わせたり、
<a href=""https://tiara-collection.com/products/list?category_id=12""><span style=""text-decoration: underline;""><strong>パンツやレッグウォーマー</strong></span></a>とおそろいでコーディネートすると
とってもキュート♪

※画像のレオタード・パンツ等は商品に含まれておりません。
※選択肢に無いカラーをご希望の方はご相談ください。",0,"62.jpg,62p1.jpg,62p2.jpg,62p3.jpg,62p4.jpg","10,12",,1,78,92,3,03-204-BLK,,1,,,3900,,0,,
364,1,セレクトフロントタイトップス ブラック,,,,,"<strong>ブラックカラーのフロントタイトップスに
お好みのカラーの縁取りをセレクト</strong>

縁取り（巻きロック）のカラーをお好みでセレクト☆
ちょっと嬉しいフロントタイトップスです。

コットン１００％の上質な国産生地を使用しています。
ソフトな肌触り。

フロントで結ぶタイプなので、体型に合わせて多少のサイズ調節可能です。

レオタードのカラーに合わせたり、
<a href=""https://tiara-collection.com/products/list?category_id=12""><span style=""text-decoration: underline;""><strong>パンツやレッグウォーマー</strong></span></a>とおそろいでコーディネートすると
とってもキュート♪

※画像のレオタード・パンツ等は商品に含まれておりません。
※選択肢に無いカラーをご希望の方はご相談ください。",0,"62.jpg,62p1.jpg,62p2.jpg,62p3.jpg,62p4.jpg","10,12",,1,78,93,3,03-204-BLK,,1,,,3900,,0,,
364,1,セレクトフロントタイトップス ブラック,,,,,"<strong>ブラックカラーのフロントタイトップスに
お好みのカラーの縁取りをセレクト</strong>

縁取り（巻きロック）のカラーをお好みでセレクト☆
ちょっと嬉しいフロントタイトップスです。

コットン１００％の上質な国産生地を使用しています。
ソフトな肌触り。

フロントで結ぶタイプなので、体型に合わせて多少のサイズ調節可能です。

レオタードのカラーに合わせたり、
<a href=""https://tiara-collection.com/products/list?category_id=12""><span style=""text-decoration: underline;""><strong>パンツやレッグウォーマー</strong></span></a>とおそろいでコーディネートすると
とってもキュート♪

※画像のレオタード・パンツ等は商品に含まれておりません。
※選択肢に無いカラーをご希望の方はご相談ください。",0,"62.jpg,62p1.jpg,62p2.jpg,62p3.jpg,62p4.jpg","10,12",,1,78,94,3,03-204-BLK,,1,,,3900,,0,,
364,1,セレクトフロントタイトップス ブラック,,,,,"<strong>ブラックカラーのフロントタイトップスに
お好みのカラーの縁取りをセレクト</strong>

縁取り（巻きロック）のカラーをお好みでセレクト☆
ちょっと嬉しいフロントタイトップスです。

コットン１００％の上質な国産生地を使用しています。
ソフトな肌触り。

フロントで結ぶタイプなので、体型に合わせて多少のサイズ調節可能です。

レオタードのカラーに合わせたり、
<a href=""https://tiara-collection.com/products/list?category_id=12""><span style=""text-decoration: underline;""><strong>パンツやレッグウォーマー</strong></span></a>とおそろいでコーディネートすると
とってもキュート♪

※画像のレオタード・パンツ等は商品に含まれておりません。
※選択肢に無いカラーをご希望の方はご相談ください。",0,"62.jpg,62p1.jpg,62p2.jpg,62p3.jpg,62p4.jpg","10,12",,1,78,95,3,03-204-BLK,,1,,,3900,,0,,
364,1,セレクトフロントタイトップス ブラック,,,,,"<strong>ブラックカラーのフロントタイトップスに
お好みのカラーの縁取りをセレクト</strong>

縁取り（巻きロック）のカラーをお好みでセレクト☆
ちょっと嬉しいフロントタイトップスです。

コットン１００％の上質な国産生地を使用しています。
ソフトな肌触り。

フロントで結ぶタイプなので、体型に合わせて多少のサイズ調節可能です。

レオタードのカラーに合わせたり、
<a href=""https://tiara-collection.com/products/list?category_id=12""><span style=""text-decoration: underline;""><strong>パンツやレッグウォーマー</strong></span></a>とおそろいでコーディネートすると
とってもキュート♪

※画像のレオタード・パンツ等は商品に含まれておりません。
※選択肢に無いカラーをご希望の方はご相談ください。",0,"62.jpg,62p1.jpg,62p2.jpg,62p3.jpg,62p4.jpg","10,12",,1,78,97,3,03-204-BLK,,1,,,3900,,0,,
364,1,セレクトフロントタイトップス ブラック,,,,,"<strong>ブラックカラーのフロントタイトップスに
お好みのカラーの縁取りをセレクト</strong>

縁取り（巻きロック）のカラーをお好みでセレクト☆
ちょっと嬉しいフロントタイトップスです。

コットン１００％の上質な国産生地を使用しています。
ソフトな肌触り。

フロントで結ぶタイプなので、体型に合わせて多少のサイズ調節可能です。

レオタードのカラーに合わせたり、
<a href=""https://tiara-collection.com/products/list?category_id=12""><span style=""text-decoration: underline;""><strong>パンツやレッグウォーマー</strong></span></a>とおそろいでコーディネートすると
とってもキュート♪

※画像のレオタード・パンツ等は商品に含まれておりません。
※選択肢に無いカラーをご希望の方はご相談ください。",0,"62.jpg,62p1.jpg,62p2.jpg,62p3.jpg,62p4.jpg","10,12",,1,78,98,3,03-204-BLK,,1,,,3900,,0,,
